Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info
"coral bay,U.S.VirginIslands",01/01/2015,74.8,85.3,79.6,72,78.23,91.7,13.6,,100.79,,0,0,,8.6,36,1019.6,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/02/2015,75.8,85.9,80.1,71.2,74.8,92.6,15,31.1,88.42,,0,0,,8.5,40.9,1020.6,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/03/2015,76.3,86.1,80,69.3,70.26,92.4,19.1,29.8,84.12,,0,12.5,,8.5,55.5,1020.4,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/04/2015,75,86,79.7,69.1,70.52,89.6,18.8,33.3,84.62,,0,29.17,,8.6,54.1,1021,"Mist, Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/05/2015,75.5,85.1,78.9,69.4,73.02,90.4,18.5,,85.83,,0.1,4.17,,8.4,30.3,1021.4,"Precipitation In Vicinity, Light Rain, Smoke Or Haze",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/06/2015,74,84.7,78.1,69.8,76.06,89.3,15.8,,84.29,,0,8.33,,8.6,37.5,1020.2,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/07/2015,74,83.8,78.4,69.2,73.84,88.3,15.8,,100.04,,0,0,,8.6,36.3,1017.9,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/08/2015,73,83.8,77.9,69.4,75.72,88.7,12.8,,98.5,,0,4.17,,8.6,28.3,1017.7,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/09/2015,72.7,83.8,77.1,70.2,79.72,89.2,11.1,,83.17,,0,4.17,,8.6,36.3,1018.2,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/10/2015,73,84.9,78.9,71.5,78.7,91.8,13.8,,99.83,,0,0,,8.5,33,1019.2,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/11/2015,73.9,84.9,78.1,71.7,81.28,91.1,15.8,,83.5,,0.1,20.83,,8.4,35,1019.2,"Mist, Precipitation In Vicinity, Heavy Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/12/2015,73.5,83.6,78,70.9,79.34,88.6,21.6,,102.54,,0.3,37.5,,8.2,45.5,1018.6,"Mist, Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/13/2015,73.4,82.4,77.7,70.3,78.21,88.2,20.1,,106.33,,0.1,12.5,,8.7,42.7,1017.7,"Precipitation In Vicinity, Rain, Rain Showers, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/14/2015,73.4,84.2,78,71.2,80.03,90.2,16.6,,106.88,,0,8.33,,8.7,29.3,1016.3,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/15/2015,74.3,83.8,78.6,70.7,77.04,89.2,15.3,,111.5,,0,0,,8.7,29.4,1016.5,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/16/2015,74.7,83.5,78.6,71.8,79.93,89.9,12.7,,129.83,,0,4.17,,8.7,36.2,1015.8,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/17/2015,73.1,83,77.6,72.3,84.05,89.1,6.8,,172.82,,0,8.33,,8.8,41.5,1015.6,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/18/2015,72.2,80.5,76.1,71.7,86.58,84.4,12.5,,145.43,,0.4,12.5,,8.6,68.2,1016.1,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/19/2015,69.3,81.6,75.3,71.1,87.35,87,9.6,,216,,0,4.17,,8.5,37.6,1015.5,"Rain Showers, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/20/2015,71.2,80.4,76,69.5,80.84,84.2,13.7,,121.46,,0,0,,9.2,29.2,1015.3,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/21/2015,70.9,84.5,77,70.5,81.28,89.2,10.6,,97.96,,0,0,,8.6,22.5,1015.4,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/22/2015,72.6,83.8,77.5,72.2,84.22,90.6,7.9,,182.71,,0,4.17,,8.6,26.2,1016.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/23/2015,70.3,83.1,76.4,72.2,87.22,89.2,10.6,,155.17,,0.2,12.5,,8.7,40.3,1016.3,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/24/2015,71.4,82.5,77,71.2,83.22,87,11.6,,103.46,,0.1,12.5,,8.5,45.4,1016.5,"Mist, Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/25/2015,71.8,83.5,77.7,70.6,79.2,88.8,12.7,,101.54,,0,8.33,,8.7,32.3,1016.3,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/26/2015,74.1,83.8,78.8,70.6,76.2,89.4,14.2,,107.29,,0,0,,8.7,31.2,1015.8,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/27/2015,77.2,83.8,80,71.1,74.29,89.7,14.4,,133.04,,0,0,,8.6,32.6,1016,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/28/2015,73.9,82.8,78.8,70.8,76.66,88.2,12.7,32.2,114.33,,0,0,,8.7,34.1,1015.7,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/29/2015,74,83.9,78.3,70.1,76.65,88.8,12.9,,93.96,,0,0,,8.8,30.6,1015.6,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/30/2015,73.5,84.5,77.7,70.2,78.32,89.1,8,,79.75,,0,4.17,,8.4,40.1,1015.4,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",01/31/2015,72.7,84.4,78,70.3,77.78,90.1,10.8,,77,,0,12.5,,8.7,30.4,1015.8,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/01/2015,74.8,84.7,78.6,67.7,69.72,88.7,18.8,,54.67,,0,0,,8.5,37.7,1017.9,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/02/2015,75.2,85.6,79.3,67.5,67.9,89.2,21,,79.92,,0,0,,8.6,37.9,1018,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/03/2015,73,83.9,78.4,71.5,79.69,90,12.1,,96.96,,0,0,,8.4,27.1,1018.3,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/04/2015,73.1,85,78.8,71.3,78.59,91.1,12.6,,87.29,,0,4.17,,8.4,27.3,1017.2,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/05/2015,73.9,83.6,78.2,69.6,75.49,87.7,16.4,,95.67,,0,0,,8.7,24.7,1016.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/06/2015,72.9,83.8,77.9,70.6,78.79,89.1,9.6,,110.67,,0,0,,8.5,29.2,1015.2,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/07/2015,71.6,85.1,78,69.9,77.05,90.9,9.7,,110.04,,0,4.17,,8.8,22.1,1014.8,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/08/2015,74.1,86.7,78.6,70.4,76.42,92.7,13.2,,79.58,,0.2,8.33,,8.7,49.5,1015.7,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/09/2015,71.8,83.5,78.2,70.9,78.87,88.6,12.9,,106.54,,0,0,,8.5,30.3,1014.5,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/10/2015,78,83.5,80.2,72.6,77.82,89.8,16.3,,169.25,,0,0,,8.6,47.9,1011.7,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/11/2015,78.2,83.9,80.6,73.6,79.51,91.6,16.2,,209.46,,0,0,,8.8,61,1011.7,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/12/2015,74.4,82.4,77.5,71.5,82.31,87.3,13.9,34.4,106.25,,0.1,16.67,,8.4,60.9,1014.6,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/13/2015,74.9,83.5,78.1,72.7,83.92,89.5,13.4,,103.12,,2.2,29.17,,8,57.8,1016.5,"Mist, Precipitation In Vicinity, Rain, Heavy Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/14/2015,71.8,82.4,77.6,73.5,87.67,89.2,12.1,,154.83,,7.8,45.83,,6.2,74.9,1016.7,"Mist, Rain, Rain Showers, Heavy Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/15/2015,74,83.5,78.3,72.8,83.76,90,8.9,,173.5,,0,0,,8.5,56.5,1016.7,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/16/2015,72.9,77.8,75.3,71.8,89.05,,14,,71,,0.5,33.33,,8.2,81.7,1017.2,"Mist, Precipitation In Vicinity, Rain, Heavy Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/17/2015,74,83.8,78.7,70.9,77.49,89.5,21.6,29.8,99.33,,0,0,,8.8,31.9,1017.4,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/18/2015,75,83.9,78.7,71.1,77.82,89.2,15.2,,101.33,,0,8.33,,8.5,35,1017.1,"Mist, Precipitation In Vicinity, Rain Showers, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/19/2015,74.3,83.7,78.5,71,78.27,88.9,16.9,,105.21,,0.2,16.67,,8.7,42.5,1015.8,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/20/2015,73.6,84.6,78.3,71.1,79.02,90.8,14.2,,90.54,,0,0,,8.4,27.9,1016.1,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/21/2015,71.2,84.9,78.4,71.9,81.24,91.4,14.3,,80.83,,0.9,29.17,,7.2,58.3,1018.4,"Mist, Precipitation In Vicinity, Rain, Heavy Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/22/2015,74,82.9,78,70,76.6,88.4,17.3,32.2,84.12,,0.1,25,,8.2,40.9,1018.3,"Mist, Precipitation In Vicinity, Rain Showers, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/23/2015,73.1,84.1,77.7,69.4,76.04,89.8,13.6,29.8,86.54,,0,4.17,,8.6,34.1,1017.6,"Mist, Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/24/2015,71.9,84.6,77.7,69.6,76.83,89.5,11.7,,91.71,,0,0,,8.6,30.7,1016.7,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/25/2015,72.7,83.8,78.4,69.9,75.6,88.6,13.8,31.1,99.25,,0,0,,8.4,26.9,1017.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/26/2015,72.7,83.8,78.4,69.5,74.5,87.8,18.9,29.8,97.96,,0.1,8.33,,8.5,36.6,1017.7,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/27/2015,75,83.8,78.7,68.9,72.05,88.4,17.9,29.8,92,,0,4.17,,8.6,44.4,1018.3,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",02/28/2015,74.3,85.1,77.6,69.8,77.22,90.8,23,,80,,0,20.83,,8.5,60.6,1019.2,"Mist, Precipitation In Vicinity, Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/01/2015,74.1,82.9,77.9,68.2,72.43,86.6,18.1,37.8,70.29,,0,12.5,,8.7,52,1019.5,"Mist, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/02/2015,71.4,85.3,77.4,68,73.5,88.2,17.2,29.8,73.04,,0,8.33,,8.6,53.9,1017.9,"Mist, Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/03/2015,72.1,83.7,76.6,67.9,74.98,87.2,14.2,34.4,68.21,,0.1,25,,8.6,55.8,1017.2,"Precipitation In Vicinity, Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/04/2015,72.1,84.7,77.9,67.7,71.59,87.8,17.4,32.2,77.83,,0.1,20.83,,8.3,52,1018.2,"Mist, Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/05/2015,74.8,84.2,78.2,66.1,66.93,87.4,21.6,34.4,88.12,,0,8.33,,8.6,37.4,1018.9,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/06/2015,74.1,86,79.1,66.4,65.89,88.8,18.2,36.7,89.08,,0,4.17,,8.7,33.6,1019.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/07/2015,73.8,86.3,78.5,66.7,67.79,91,13.5,,77.54,,0,16.67,,8.5,47.2,1019,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/08/2015,73.1,83.7,77.1,67.6,73.06,87.4,13.7,,62.92,,0,12.5,,8.4,54.8,1018,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/09/2015,71.2,83.8,78.2,69.6,75.24,89.1,15.8,,89.71,,0.1,12.5,,8.5,44.3,1017.7,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/10/2015,75.8,85.9,79.8,69.1,70.3,90.6,19,34.4,85.38,,0,0,,8.7,32.1,1019.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/11/2015,73.4,81.9,76.6,68.6,77,85.7,17.5,31.1,80.29,,0.2,45.83,,8.3,57.7,1018.9,"Mist, Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/12/2015,73.2,85.9,78.8,68,70.32,88.9,13.9,,71.12,,0,4.17,,8.3,38,1018,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/13/2015,73,82.3,76,68.9,78.99,86.5,12.8,,72.29,,0.1,25,,8.4,66.6,1017,"Mist, Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/14/2015,73.2,85.2,77.9,67.5,70.98,88.8,15.6,29.8,74.83,,0,0,,8.6,34,1017,"Rain Showers, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/15/2015,72.1,86,77.7,68.1,72.96,89.6,14.2,,81.71,,0,4.17,,8.8,29,1017,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/16/2015,70.9,82.2,76,68.9,79.31,86,12.2,,114.25,,0.8,12.5,,8.4,38.8,1015.8,"Mist, Precipitation In Vicinity, Heavy Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/17/2015,70.1,83.9,77,68.1,74.95,87.9,10.9,,81.54,,0,0,,8.8,37.7,1015.5,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/18/2015,71.9,84.1,77.6,68.9,75.1,89.2,13.9,,95.22,,0,4.17,,8.6,24.6,1015.6,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/19/2015,73.1,83.1,77.7,69.4,76.28,87.5,11.8,,82.46,,0,8.33,,8.6,50.1,1016.6,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/20/2015,71.6,84.8,77.8,68.5,73.7,88.9,10.8,,75.92,,0,4.17,,8.6,27.6,1017,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/21/2015,72.6,83.3,77.5,69.6,76.93,88.2,8.5,,82.79,,0,12.5,,8.6,34.1,1016.3,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/22/2015,71.5,83.8,77.2,69.9,78.69,88.2,9.4,,81.58,,0.1,16.67,,8.7,34.6,1016,"Mist, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/23/2015,72.9,83.8,78.1,70.4,77.84,88.7,12.8,,105.08,,0,0,,8.6,24.6,1017,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/24/2015,72.9,83.8,78.4,70.7,77.83,90.3,12.1,,95.79,,0,0,,8.5,25.1,1018.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/25/2015,73,85.9,79,70,75.01,91.6,11.5,,83.92,,0,0,,8.6,26.2,1018.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/26/2015,74.8,86,79.7,69.2,70.99,90.2,14.6,,84.62,,0,0,,8.7,41.4,1017.7,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/27/2015,74.9,85.3,79.7,69.9,72.46,90.1,17.9,29.8,104.42,,0,0,,8.5,32.8,1018.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/28/2015,77.1,84.9,80,69.1,69.83,89.2,15.8,,111.71,,0,0,,8.6,30.5,1019.2,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/29/2015,74.2,83.9,79.6,68.7,69.96,88.2,14.8,,108.33,,0,0,,8.5,29.3,1018.7,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/30/2015,73.9,83.9,78.4,67.8,70.83,86.5,16,,107.21,,0,0,,8.6,60,1017.3,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",03/31/2015,73.1,83.8,78.9,66.6,66.88,86.1,13.7,,100.87,,0,0,,8.7,23.9,1016.6,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/01/2015,74.3,84.2,78.6,69.4,73.64,88.9,16.4,,97.04,,0,4.17,,8.7,50.1,1017.4,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/02/2015,75.7,83.7,79.1,69.4,72.41,88.4,13.6,,86.79,,0,0,,8.5,66.1,1017.7,"Precipitation In Vicinity",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/03/2015,75.4,85.5,78.6,66.1,66.18,87.1,16.9,,79.38,,0,8.33,,8.6,46.7,1016.6,"Mist, Precipitation In Vicinity, Rain Showers, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/04/2015,74,84.6,78,68.3,72.56,88.8,13.5,24.2,89.5,,0.5,12.5,,8.6,43.2,1014.8,"Mist, Precipitation In Vicinity, Heavy Rain, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/05/2015,71.8,83.8,77.3,69.9,78.97,88.6,10,,85.79,,0.1,12.5,,8.6,30.1,1014.4,"Precipitation In Vicinity, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/06/2015,73.2,85,78.7,70,75.25,90.3,15.4,,100.33,,0,0,,8.5,28.7,1015.9,"Precipitation In Vicinity, Rain Showers",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/07/2015,73.2,85.7,78.8,70.1,75.5,91.1,14.4,,86.92,,0.2,16.67,,8.9,37,1016.6,"Mist, Rain Showers, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/08/2015,74.8,85.6,79.3,68,69.12,88,17.4,,81.96,,0,12.5,,10,30.9,1016.4,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/09/2015,74,82.9,78.8,68.4,70.83,86.2,17.3,,84.33,,0,0,,10,50.9,1017.2,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/10/2015,76,83.9,79.4,69.7,72.51,88.2,16,,87.88,,0,0,,10,56.6,1017.7,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/11/2015,74.9,84.2,79.5,69.7,72.36,89,16.9,,97.67,,0,0,,10,25.1,1017.6,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/12/2015,74.4,83.4,79.2,69.3,72.32,87.4,20.3,,95.29,,0.1,8.33,,10,25.3,1018.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/13/2015,74.9,83.1,78.8,69.3,73.22,87.1,17.8,,82.58,,0,12.5,,9.9,40.4,1018.9,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/14/2015,74.1,84,79.1,69.1,71.96,88.5,17.8,,93.92,,0,0,,10,22.5,1018.5,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/15/2015,74.1,85.9,79.5,67.9,68.33,89.3,15.8,,73.25,,0,0,,10,21,1017.6,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/16/2015,74.1,85.9,79.6,68.7,69.73,90.7,15.8,,53.67,,0,0,,10,22.3,1017.4,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/17/2015,75.5,84.7,79.5,70.3,73.86,89.8,14.2,,82.42,,0,4.17,,10,44.3,1017,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/18/2015,74.1,84.8,80,72,76.97,91.6,15.8,,101.75,,0.1,8.33,,9.9,39.6,1016.9,"Mist, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/19/2015,77.1,85,81,73,76.94,92.6,14.7,,107.87,,0,0,,10,23.6,1016.1,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/20/2015,77.1,84.3,81,72,74.37,90.7,17.1,,109.46,,0,0,,10,18.7,1016.3,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/21/2015,74.7,84.2,79.5,68.3,69.08,88,18.1,,96.54,,0,0,,10,15.3,1016.7,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/22/2015,74.7,84.3,79.5,68.8,70.15,88.1,18.1,,100.29,,0,4.17,,10,13.9,1015.7,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/23/2015,75.3,85,80.7,71.7,74.39,91.2,10.8,,119,,0,4.17,,10,48.8,1015.1,"Mist, Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/24/2015,77.5,85,81.2,73.3,77.17,92.8,11,,138.17,,0,0,,10,52.4,1014.7,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/25/2015,78.3,86.2,81,73.8,78.9,94.4,9.3,,151.88,,0,12.5,,9.9,44.6,1014.7,"Light Rain",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/26/2015,79.9,84.8,81.8,74.2,78.12,93.1,15.8,,164.42,,0,0,,10,27.6,1014.3,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
"coral bay,U.S.VirginIslands",04/27/2015,79.9,85.1,82.1,75,79.37,94.4,15.7,,153.46,,0,0,,10,28.3,1013.8,"",18.34469,-64.71649,"Coral Bay, US Virgin Islands","",""
